CODIGO_AUTO;CODIGO;DESCRIPCION;REFERENCIA;TIPO INSUMO;TIPO INSUMO DET;UND NEGOCIOS;CENTRO_COSTOS
4044;6044;LENTES DE CONTACTO HYDROSOFT 55 % -24.50;LCI-0004044;4;150;4;200102
4045;6045;LENTES DE CONTACTO HYDROSOFT 55 % -24.75;LCI-0004045;4;150;4;200102
4046;6046;LENTES DE CONTACTO HYDROSOFT 55 % -25.00;LCI-0004046;4;150;4;200102
4047;6047;LENTES DE CONTACTO HYDROSOFT 55 % -25.25;LCI-0004047;4;150;4;200102
4048;6048;LENTES DE CONTACTO HYDROSOFT 55 % -25.50;LCI-0004048;4;150;4;200102
4049;6049;LENTES DE CONTACTO HYDROSOFT 55 % -25.75;LCI-0004049;4;150;4;200102
4050;6050;LENTES DE CONTACTO HYDROSOFT 55 % -26.00;LCI-0004050;4;150;4;200102
4051;6051;LENTES DE CONTACTO HYDROSOFT 55 % -26.25;LCI-0004051;4;150;4;200102
4052;6052;LENTES DE CONTACTO HYDROSOFT 55 % -26.50;LCI-0004052;4;150;4;200102
4053;6053;LENTES DE CONTACTO HYDROSOFT 55 % -26.75;LCI-0004053;4;150;4;200102
4054;6054;LENTES DE CONTACTO HYDROSOFT 55 % -27.00;LCI-0004054;4;150;4;200102
4055;6055;LENTES DE CONTACTO HYDROSOFT 55 % -27.25;LCI-0004055;4;150;4;200102
4056;6056;LENTES DE CONTACTO HYDROSOFT 55 % -27.50;LCI-0004056;4;150;4;200102
4057;6057;LENTES DE CONTACTO HYDROSOFT 55 % -27.75;LCI-0004057;4;150;4;200102
4058;6058;LENTES DE CONTACTO HYDROSOFT 55 % -28.00;LCI-0004058;4;150;4;200102
4059;6059;LENTES DE CONTACTO HYDROSOFT 55 % -28.25;LCI-0004059;4;150;4;200102
4060;6060;LENTES DE CONTACTO HYDROSOFT 55 % -28.50;LCI-0004060;4;150;4;200102
4061;6061;LENTES DE CONTACTO HYDROSOFT 55 % -28.75;LCI-0004061;4;150;4;200102
4062;6062;LENTES DE CONTACTO HYDROSOFT 55 % -29.00;LCI-0004062;4;150;4;200102
4063;6063;LENTES DE CONTACTO HYDROSOFT 55 % -29.25;LCI-0004063;4;150;4;200102
4064;6064;LENTES DE CONTACTO HYDROSOFT 55 % -29.50;LCI-0004064;4;150;4;200102
4065;6065;LENTES DE CONTACTO HYDROSOFT 55 % -29.75;LCI-0004065;4;150;4;200102
4066;6066;LENTES DE CONTACTO HYDROSOFT 55 % -30.00;LCI-0004066;4;150;4;200102
4067;6067;LENTES DE CONTACTO HYDROSOFT ESPECIAL +10.00;LCI-0004067;4;150;4;200102
4068;6068;LENTES DE CONTACTO HYDROSOFT ESPECIAL +9.75;LCI-0004068;4;150;4;200102
4069;6069;LENTES DE CONTACTO HYDROSOFT ESPECIAL +9.50;LCI-0004069;4;150;4;200102
4070;6070;LENTES DE CONTACTO HYDROSOFT ESPECIAL +9.25;LCI-0004070;4;150;4;200102
4071;6071;LENTES DE CONTACTO HYDROSOFT ESPECIAL +9.00;LCI-0004071;4;150;4;200102
4072;6072;LENTES DE CONTACTO HYDROSOFT ESPECIAL +8.75;LCI-0004072;4;150;4;200102
4073;6073;LENTES DE CONTACTO HYDROSOFT ESPECIAL +8.50;LCI-0004073;4;150;4;200102
4074;6074;LENTES DE CONTACTO HYDROSOFT ESPECIAL +8.25;LCI-0004074;4;150;4;200102
4075;6075;LENTES DE CONTACTO HYDROSOFT ESPECIAL +8.00;LCI-0004075;4;150;4;200102
4076;6076;LENTES DE CONTACTO HYDROSOFT ESPECIAL +7.75;LCI-0004076;4;150;4;200102
4077;6077;LENTES DE CONTACTO HYDROSOFT ESPECIAL +7.50;LCI-0004077;4;150;4;200102
4078;6078;LENTES DE CONTACTO HYDROSOFT ESPECIAL +7.25;LCI-0004078;4;150;4;200102
4079;6079;LENTES DE CONTACTO HYDROSOFT ESPECIAL +7.00;LCI-0004079;4;150;4;200102
4080;6080;LENTES DE CONTACTO HYDROSOFT ESPECIAL +6.75;LCI-0004080;4;150;4;200102
4081;6081;LENTES DE CONTACTO HYDROSOFT ESPECIAL +6.50;LCI-0004081;4;150;4;200102
4082;6082;LENTES DE CONTACTO HYDROSOFT ESPECIAL +6.25;LCI-0004082;4;150;4;200102
4083;6083;LENTES DE CONTACTO HYDROSOFT ESPECIAL +6.00;LCI-0004083;4;150;4;200102
4084;6084;LENTES DE CONTACTO HYDROSOFT ESPECIAL +5.75;LCI-0004084;4;150;4;200102
4085;6085;LENTES DE CONTACTO HYDROSOFT ESPECIAL +5.50;LCI-0004085;4;150;4;200102
4086;6086;LENTES DE CONTACTO HYDROSOFT ESPECIAL +5.25;LCI-0004086;4;150;4;200102
4087;6087;LENTES DE CONTACTO HYDROSOFT ESPECIAL +5.00;LCI-0004087;4;150;4;200102
4088;6088;LENTES DE CONTACTO HYDROSOFT ESPECIAL +4.75;LCI-0004088;4;150;4;200102
4089;6089;LENTES DE CONTACTO HYDROSOFT ESPECIAL +4.50;LCI-0004089;4;150;4;200102
4090;6090;LENTES DE CONTACTO HYDROSOFT ESPECIAL +4.25;LCI-0004090;4;150;4;200102
4091;6091;LENTES DE CONTACTO HYDROSOFT ESPECIAL +4.00;LCI-0004091;4;150;4;200102
4092;6092;LENTES DE CONTACTO HYDROSOFT ESPECIAL +3.75;LCI-0004092;4;150;4;200102
4093;6093;LENTES DE CONTACTO HYDROSOFT ESPECIAL +3.50;LCI-0004093;4;150;4;200102
4094;6094;LENTES DE CONTACTO HYDROSOFT ESPECIAL +3.25;LCI-0004094;4;150;4;200102
4095;6095;LENTES DE CONTACTO HYDROSOFT ESPECIAL +3.00;LCI-0004095;4;150;4;200102
4096;6096;LENTES DE CONTACTO HYDROSOFT ESPECIAL +2.75;LCI-0004096;4;150;4;200102
4097;6097;LENTES DE CONTACTO HYDROSOFT ESPECIAL +2.50;LCI-0004097;4;150;4;200102
4098;6098;LENTES DE CONTACTO HYDROSOFT ESPECIAL +2.25;LCI-0004098;4;150;4;200102
4099;6099;LENTES DE CONTACTO HYDROSOFT ESPECIAL +2.00;LCI-0004099;4;150;4;200102
4100;6100;LENTES DE CONTACTO HYDROSOFT ESPECIAL +1.75;LCI-0004100;4;150;4;200102
4101;6101;LENTES DE CONTACTO HYDROSOFT ESPECIAL +1.50;LCI-0004101;4;150;4;200102
4102;6102;LENTES DE CONTACTO HYDROSOFT ESPECIAL +1.25;LCI-0004102;4;150;4;200102
4103;6103;LENTES DE CONTACTO HYDROSOFT ESPECIAL +1.00;LCI-0004103;4;150;4;200102
4104;6104;LENTES DE CONTACTO HYDROSOFT ESPECIAL +0.75;LCI-0004104;4;150;4;200102
4105;6105;LENTES DE CONTACTO HYDROSOFT ESPECIAL +0.50;LCI-0004105;4;150;4;200102
4106;6106;LENTES DE CONTACTO HYDROSOFT ESPECIAL +0.25;LCI-0004106;4;150;4;200102
4107;6107;LENTES DE CONTACTO HYDROSOFT ESPECIAL +0.00;LCI-0004107;4;150;4;200102
4108;6108;LENTES DE CONTACTO HYDROSOFT ESPECIAL -0.25;LCI-0004108;4;150;4;200102
4109;6109;LENTES DE CONTACTO HYDROSOFT ESPECIAL -0.50;LCI-0004109;4;150;4;200102
4110;6110;LENTES DE CONTACTO HYDROSOFT ESPECIAL -0.75;LCI-0004110;4;150;4;200102
4111;6111;LENTES DE CONTACTO HYDROSOFT ESPECIAL -1.00;LCI-0004111;4;150;4;200102
4112;6112;LENTES DE CONTACTO HYDROSOFT ESPECIAL -1.25;LCI-0004112;4;150;4;200102
4113;6113;LENTES DE CONTACTO HYDROSOFT ESPECIAL -1.50;LCI-0004113;4;150;4;200102
4114;6114;LENTES DE CONTACTO HYDROSOFT ESPECIAL -1.75;LCI-0004114;4;150;4;200102
4115;6115;LENTES DE CONTACTO HYDROSOFT ESPECIAL -2.00;LCI-0004115;4;150;4;200102
4116;6116;LENTES DE CONTACTO HYDROSOFT ESPECIAL -2.25;LCI-0004116;4;150;4;200102
4117;6117;LENTES DE CONTACTO HYDROSOFT ESPECIAL -2.50;LCI-0004117;4;150;4;200102
4118;6118;LENTES DE CONTACTO HYDROSOFT ESPECIAL -2.75;LCI-0004118;4;150;4;200102
4119;6119;LENTES DE CONTACTO HYDROSOFT ESPECIAL -3.00;LCI-0004119;4;150;4;200102
4120;6120;LENTES DE CONTACTO HYDROSOFT ESPECIAL -3.25;LCI-0004120;4;150;4;200102
4121;6121;LENTES DE CONTACTO HYDROSOFT ESPECIAL -3.50;LCI-0004121;4;150;4;200102
4122;6122;LENTES DE CONTACTO HYDROSOFT ESPECIAL -3.75;LCI-0004122;4;150;4;200102
4123;6123;LENTES DE CONTACTO HYDROSOFT ESPECIAL -4.00;LCI-0004123;4;150;4;200102
4124;6124;LENTES DE CONTACTO HYDROSOFT ESPECIAL -4.25;LCI-0004124;4;150;4;200102
4125;6125;LENTES DE CONTACTO HYDROSOFT ESPECIAL -4.50;LCI-0004125;4;150;4;200102
4126;6126;LENTES DE CONTACTO HYDROSOFT ESPECIAL -4.75;LCI-0004126;4;150;4;200102
4127;6127;LENTES DE CONTACTO HYDROSOFT ESPECIAL -5.00;LCI-0004127;4;150;4;200102
4128;6128;LENTES DE CONTACTO HYDROSOFT ESPECIAL -5.25;LCI-0004128;4;150;4;200102
4129;6129;LENTES DE CONTACTO HYDROSOFT ESPECIAL -5.50;LCI-0004129;4;150;4;200102
4130;6130;LENTES DE CONTACTO HYDROSOFT ESPECIAL -5.75;LCI-0004130;4;150;4;200102
4131;6131;LENTES DE CONTACTO HYDROSOFT ESPECIAL -6.00;LCI-0004131;4;150;4;200102
4132;6132;LENTES DE CONTACTO HYDROSOFT ESPECIAL -6.25;LCI-0004132;4;150;4;200102
4133;6133;LENTES DE CONTACTO HYDROSOFT ESPECIAL -6.50;LCI-0004133;4;150;4;200102
4134;6134;LENTES DE CONTACTO HYDROSOFT ESPECIAL -6.75;LCI-0004134;4;150;4;200102
4135;6135;LENTES DE CONTACTO HYDROSOFT ESPECIAL -7.00;LCI-0004135;4;150;4;200102
4136;6136;LENTES DE CONTACTO HYDROSOFT ESPECIAL -7.25;LCI-0004136;4;150;4;200102
4137;6137;LENTES DE CONTACTO HYDROSOFT ESPECIAL -7.50;LCI-0004137;4;150;4;200102
4138;6138;LENTES DE CONTACTO HYDROSOFT ESPECIAL -7.75;LCI-0004138;4;150;4;200102
4139;6139;LENTES DE CONTACTO HYDROSOFT ESPECIAL -8.00;LCI-0004139;4;150;4;200102
4140;6140;LENTES DE CONTACTO HYDROSOFT ESPECIAL -8.25;LCI-0004140;4;150;4;200102
4141;6141;LENTES DE CONTACTO HYDROSOFT ESPECIAL -8.50;LCI-0004141;4;150;4;200102
4142;6142;LENTES DE CONTACTO HYDROSOFT ESPECIAL -8.75;LCI-0004142;4;150;4;200102
4143;6143;LENTES DE CONTACTO HYDROSOFT ESPECIAL -9.00;LCI-0004143;4;150;4;200102
4144;6144;LENTES DE CONTACTO HYDROSOFT ESPECIAL -9.25;LCI-0004144;4;150;4;200102
4145;6145;LENTES DE CONTACTO HYDROSOFT ESPECIAL -9.50;LCI-0004145;4;150;4;200102
4146;6146;LENTES DE CONTACTO HYDROSOFT ESPECIAL -9.75;LCI-0004146;4;150;4;200102
4147;6147;LENTES DE CONTACTO HYDROSOFT ESPECIAL -10.00;LCI-0004147;4;150;4;200102
4148;6148;LENTES DE CONTACTO HYDROSOFT SILICONA +30.00;LCI-0004148;4;150;4;200102
4149;6149;LENTES DE CONTACTO HYDROSOFT SILICONA +29.75;LCI-0004149;4;150;4;200102
4150;6150;LENTES DE CONTACTO HYDROSOFT SILICONA +29.50;LCI-0004150;4;150;4;200102
4151;6151;LENTES DE CONTACTO HYDROSOFT SILICONA +29.25;LCI-0004151;4;150;4;200102
4152;6152;LENTES DE CONTACTO HYDROSOFT SILICONA +29.00;LCI-0004152;4;150;4;200102
4153;6153;LENTES DE CONTACTO HYDROSOFT SILICONA +28.75;LCI-0004153;4;150;4;200102
4154;6154;LENTES DE CONTACTO HYDROSOFT SILICONA +28.50;LCI-0004154;4;150;4;200102
4155;6155;LENTES DE CONTACTO HYDROSOFT SILICONA +28.25;LCI-0004155;4;150;4;200102
4156;6156;LENTES DE CONTACTO HYDROSOFT SILICONA +28.00;LCI-0004156;4;150;4;200102
4157;6157;LENTES DE CONTACTO HYDROSOFT SILICONA +27.75;LCI-0004157;4;150;4;200102
4158;6158;LENTES DE CONTACTO HYDROSOFT SILICONA +27.50;LCI-0004158;4;150;4;200102
4159;6159;LENTES DE CONTACTO HYDROSOFT SILICONA +27.25;LCI-0004159;4;150;4;200102
4160;6160;LENTES DE CONTACTO HYDROSOFT SILICONA +27.00;LCI-0004160;4;150;4;200102
4161;6161;LENTES DE CONTACTO HYDROSOFT SILICONA +26.75;LCI-0004161;4;150;4;200102
4162;6162;LENTES DE CONTACTO HYDROSOFT SILICONA +26.50;LCI-0004162;4;150;4;200102
4163;6163;LENTES DE CONTACTO HYDROSOFT SILICONA +26.25;LCI-0004163;4;150;4;200102
4164;6164;LENTES DE CONTACTO HYDROSOFT SILICONA +26.00;LCI-0004164;4;150;4;200102
4165;6165;LENTES DE CONTACTO HYDROSOFT SILICONA +25.75;LCI-0004165;4;150;4;200102
4166;6166;LENTES DE CONTACTO HYDROSOFT SILICONA +25.50;LCI-0004166;4;150;4;200102
4167;6167;LENTES DE CONTACTO HYDROSOFT SILICONA +25.25;LCI-0004167;4;150;4;200102
4168;6168;LENTES DE CONTACTO HYDROSOFT SILICONA +25.00;LCI-0004168;4;150;4;200102
4169;6169;LENTES DE CONTACTO HYDROSOFT SILICONA +24.75;LCI-0004169;4;150;4;200102
4170;6170;LENTES DE CONTACTO HYDROSOFT SILICONA +24.50;LCI-0004170;4;150;4;200102
4171;6171;LENTES DE CONTACTO HYDROSOFT SILICONA +24.25;LCI-0004171;4;150;4;200102
4172;6172;LENTES DE CONTACTO HYDROSOFT SILICONA +24.00;LCI-0004172;4;150;4;200102
4173;6173;LENTES DE CONTACTO HYDROSOFT SILICONA +23.75;LCI-0004173;4;150;4;200102
4174;6174;LENTES DE CONTACTO HYDROSOFT SILICONA +23.50;LCI-0004174;4;150;4;200102
4175;6175;LENTES DE CONTACTO HYDROSOFT SILICONA +23.25;LCI-0004175;4;150;4;200102
4176;6176;LENTES DE CONTACTO HYDROSOFT SILICONA +23.00;LCI-0004176;4;150;4;200102
4177;6177;LENTES DE CONTACTO HYDROSOFT SILICONA +22.75;LCI-0004177;4;150;4;200102
4178;6178;LENTES DE CONTACTO HYDROSOFT SILICONA +22.50;LCI-0004178;4;150;4;200102
4179;6179;LENTES DE CONTACTO HYDROSOFT SILICONA +22.25;LCI-0004179;4;150;4;200102
4180;6180;LENTES DE CONTACTO HYDROSOFT SILICONA +22.00;LCI-0004180;4;150;4;200102
4181;6181;LENTES DE CONTACTO HYDROSOFT SILICONA +21.75;LCI-0004181;4;150;4;200102
4182;6182;LENTES DE CONTACTO HYDROSOFT SILICONA +21.50;LCI-0004182;4;150;4;200102
4183;6183;LENTES DE CONTACTO HYDROSOFT SILICONA +21.25;LCI-0004183;4;150;4;200102
4184;6184;LENTES DE CONTACTO HYDROSOFT SILICONA +21.00;LCI-0004184;4;150;4;200102
4185;6185;LENTES DE CONTACTO HYDROSOFT SILICONA +20.75;LCI-0004185;4;150;4;200102
4186;6186;LENTES DE CONTACTO HYDROSOFT SILICONA +20.50;LCI-0004186;4;150;4;200102
4187;6187;LENTES DE CONTACTO HYDROSOFT SILICONA +20.25;LCI-0004187;4;150;4;200102
4188;6188;LENTES DE CONTACTO HYDROSOFT SILICONA +20.00;LCI-0004188;4;150;4;200102
4189;6189;LENTES DE CONTACTO HYDROSOFT SILICONA +19.75;LCI-0004189;4;150;4;200102
4190;6190;LENTES DE CONTACTO HYDROSOFT SILICONA +19.50;LCI-0004190;4;150;4;200102
4191;6191;LENTES DE CONTACTO HYDROSOFT SILICONA +19.25;LCI-0004191;4;150;4;200102
4192;6192;LENTES DE CONTACTO HYDROSOFT SILICONA +19.00;LCI-0004192;4;150;4;200102
4193;6193;LENTES DE CONTACTO HYDROSOFT SILICONA +18.75;LCI-0004193;4;150;4;200102
4194;6194;LENTES DE CONTACTO HYDROSOFT SILICONA +18.50;LCI-0004194;4;150;4;200102
4195;6195;LENTES DE CONTACTO HYDROSOFT SILICONA +18.25;LCI-0004195;4;150;4;200102
4196;6196;LENTES DE CONTACTO HYDROSOFT SILICONA +18.00;LCI-0004196;4;150;4;200102
4197;6197;LENTES DE CONTACTO HYDROSOFT SILICONA +17.75;LCI-0004197;4;150;4;200102
4198;6198;LENTES DE CONTACTO HYDROSOFT SILICONA +17.50;LCI-0004198;4;150;4;200102
4199;6199;LENTES DE CONTACTO HYDROSOFT SILICONA +17.25;LCI-0004199;4;150;4;200102
4200;6200;LENTES DE CONTACTO HYDROSOFT SILICONA +17.00;LCI-0004200;4;150;4;200102
4201;6201;LENTES DE CONTACTO HYDROSOFT SILICONA +16.75;LCI-0004201;4;150;4;200102
4202;6202;LENTES DE CONTACTO HYDROSOFT SILICONA +16.50;LCI-0004202;4;150;4;200102
4203;6203;LENTES DE CONTACTO HYDROSOFT SILICONA +16.25;LCI-0004203;4;150;4;200102
4204;6204;LENTES DE CONTACTO HYDROSOFT SILICONA +16.00;LCI-0004204;4;150;4;200102
4205;6205;LENTES DE CONTACTO HYDROSOFT SILICONA +15.75;LCI-0004205;4;150;4;200102
4206;6206;LENTES DE CONTACTO HYDROSOFT SILICONA +15.50;LCI-0004206;4;150;4;200102
4207;6207;LENTES DE CONTACTO HYDROSOFT SILICONA +15.25;LCI-0004207;4;150;4;200102
4208;6208;LENTES DE CONTACTO HYDROSOFT SILICONA +15.00;LCI-0004208;4;150;4;200102
4209;6209;LENTES DE CONTACTO HYDROSOFT SILICONA +14.75;LCI-0004209;4;150;4;200102
4210;6210;LENTES DE CONTACTO HYDROSOFT SILICONA +14.50;LCI-0004210;4;150;4;200102
4211;6211;LENTES DE CONTACTO HYDROSOFT SILICONA +14.25;LCI-0004211;4;150;4;200102
4212;6212;LENTES DE CONTACTO HYDROSOFT SILICONA +14.00;LCI-0004212;4;150;4;200102
4213;6213;LENTES DE CONTACTO HYDROSOFT SILICONA +13.75;LCI-0004213;4;150;4;200102
4214;6214;LENTES DE CONTACTO HYDROSOFT SILICONA +13.50;LCI-0004214;4;150;4;200102
4215;6215;LENTES DE CONTACTO HYDROSOFT SILICONA +13.25;LCI-0004215;4;150;4;200102
4216;6216;LENTES DE CONTACTO HYDROSOFT SILICONA +13.00;LCI-0004216;4;150;4;200102
4217;6217;LENTES DE CONTACTO HYDROSOFT SILICONA +12.75;LCI-0004217;4;150;4;200102
4218;6218;LENTES DE CONTACTO HYDROSOFT SILICONA +12.50;LCI-0004218;4;150;4;200102
4219;6219;LENTES DE CONTACTO HYDROSOFT SILICONA +12.25;LCI-0004219;4;150;4;200102
4220;6220;LENTES DE CONTACTO HYDROSOFT SILICONA +12.00;LCI-0004220;4;150;4;200102
4221;6221;LENTES DE CONTACTO HYDROSOFT SILICONA +11.75;LCI-0004221;4;150;4;200102
4222;6222;LENTES DE CONTACTO HYDROSOFT SILICONA +11.50;LCI-0004222;4;150;4;200102
4223;6223;LENTES DE CONTACTO HYDROSOFT SILICONA +11.25;LCI-0004223;4;150;4;200102
4224;6224;LENTES DE CONTACTO HYDROSOFT SILICONA +11.00;LCI-0004224;4;150;4;200102
4225;6225;LENTES DE CONTACTO HYDROSOFT SILICONA +10.75;LCI-0004225;4;150;4;200102
4226;6226;LENTES DE CONTACTO HYDROSOFT SILICONA +10.50;LCI-0004226;4;150;4;200102
4227;6227;LENTES DE CONTACTO HYDROSOFT SILICONA +10.25;LCI-0004227;4;150;4;200102
4228;6228;LENTES DE CONTACTO HYDROSOFT SILICONA +10.00;LCI-0004228;4;150;4;200102
4229;6229;LENTES DE CONTACTO HYDROSOFT SILICONA +9.75;LCI-0004229;4;150;4;200102
4230;6230;LENTES DE CONTACTO HYDROSOFT SILICONA +9.50;LCI-0004230;4;150;4;200102
4231;6231;LENTES DE CONTACTO HYDROSOFT SILICONA +9.25;LCI-0004231;4;150;4;200102
4232;6232;LENTES DE CONTACTO HYDROSOFT SILICONA +9.00;LCI-0004232;4;150;4;200102
4233;6233;LENTES DE CONTACTO HYDROSOFT SILICONA +8.75;LCI-0004233;4;150;4;200102
4234;6234;LENTES DE CONTACTO HYDROSOFT SILICONA +8.50;LCI-0004234;4;150;4;200102
4235;6235;LENTES DE CONTACTO HYDROSOFT SILICONA +8.25;LCI-0004235;4;150;4;200102
4236;6236;LENTES DE CONTACTO HYDROSOFT SILICONA +8.00;LCI-0004236;4;150;4;200102
4237;6237;LENTES DE CONTACTO HYDROSOFT SILICONA +7.75;LCI-0004237;4;150;4;200102
4238;6238;LENTES DE CONTACTO HYDROSOFT SILICONA +7.50;LCI-0004238;4;150;4;200102
4239;6239;LENTES DE CONTACTO HYDROSOFT SILICONA +7.25;LCI-0004239;4;150;4;200102
4240;6240;LENTES DE CONTACTO HYDROSOFT SILICONA +7.00;LCI-0004240;4;150;4;200102
4241;6241;LENTES DE CONTACTO HYDROSOFT SILICONA +6.75;LCI-0004241;4;150;4;200102
4242;6242;LENTES DE CONTACTO HYDROSOFT SILICONA +6.50;LCI-0004242;4;150;4;200102
4243;6243;LENTES DE CONTACTO HYDROSOFT SILICONA +6.25;LCI-0004243;4;150;4;200102
4244;6244;LENTES DE CONTACTO HYDROSOFT SILICONA +6.00;LCI-0004244;4;150;4;200102
4245;6245;LENTES DE CONTACTO HYDROSOFT SILICONA +5.75;LCI-0004245;4;150;4;200102
4246;6246;LENTES DE CONTACTO HYDROSOFT SILICONA +5.50;LCI-0004246;4;150;4;200102
4247;6247;LENTES DE CONTACTO HYDROSOFT SILICONA +5.25;LCI-0004247;4;150;4;200102
4248;6248;LENTES DE CONTACTO HYDROSOFT SILICONA +5.00;LCI-0004248;4;150;4;200102
4249;6249;LENTES DE CONTACTO HYDROSOFT SILICONA +4.75;LCI-0004249;4;150;4;200102
4250;6250;LENTES DE CONTACTO HYDROSOFT SILICONA +4.50;LCI-0004250;4;150;4;200102
4251;6251;LENTES DE CONTACTO HYDROSOFT SILICONA +4.25;LCI-0004251;4;150;4;200102
4252;6252;LENTES DE CONTACTO HYDROSOFT SILICONA +4.00;LCI-0004252;4;150;4;200102
4253;6253;LENTES DE CONTACTO HYDROSOFT SILICONA +3.75;LCI-0004253;4;150;4;200102
4254;6254;LENTES DE CONTACTO HYDROSOFT SILICONA +3.50;LCI-0004254;4;150;4;200102
4255;6255;LENTES DE CONTACTO HYDROSOFT SILICONA +3.25;LCI-0004255;4;150;4;200102
4256;6256;LENTES DE CONTACTO HYDROSOFT SILICONA +3.00;LCI-0004256;4;150;4;200102
4257;6257;LENTES DE CONTACTO HYDROSOFT SILICONA +2.75;LCI-0004257;4;150;4;200102
4258;6258;LENTES DE CONTACTO HYDROSOFT SILICONA +2.50;LCI-0004258;4;150;4;200102
4259;6259;LENTES DE CONTACTO HYDROSOFT SILICONA +2.25;LCI-0004259;4;150;4;200102
4260;6260;LENTES DE CONTACTO HYDROSOFT SILICONA +2.00;LCI-0004260;4;150;4;200102
4261;6261;LENTES DE CONTACTO HYDROSOFT SILICONA +1.75;LCI-0004261;4;150;4;200102
4262;6262;LENTES DE CONTACTO HYDROSOFT SILICONA +1.50;LCI-0004262;4;150;4;200102
4263;6263;LENTES DE CONTACTO HYDROSOFT SILICONA +1.25;LCI-0004263;4;150;4;200102
4264;6264;LENTES DE CONTACTO HYDROSOFT SILICONA +1.00;LCI-0004264;4;150;4;200102
4265;6265;LENTES DE CONTACTO HYDROSOFT SILICONA +0.75;LCI-0004265;4;150;4;200102
4266;6266;LENTES DE CONTACTO HYDROSOFT SILICONA +0.50;LCI-0004266;4;150;4;200102
4267;6267;LENTES DE CONTACTO HYDROSOFT SILICONA +0.25;LCI-0004267;4;150;4;200102
4268;6268;LENTES DE CONTACTO HYDROSOFT SILICONA +0.00;LCI-0004268;4;150;4;200102
4269;6269;LENTES DE CONTACTO HYDROSOFT SILICONA -0.25;LCI-0004269;4;150;4;200102
4270;6270;LENTES DE CONTACTO HYDROSOFT SILICONA -0.50;LCI-0004270;4;150;4;200102
4271;6271;LENTES DE CONTACTO HYDROSOFT SILICONA -0.75;LCI-0004271;4;150;4;200102
4272;6272;LENTES DE CONTACTO HYDROSOFT SILICONA -1.00;LCI-0004272;4;150;4;200102
4273;6273;LENTES DE CONTACTO HYDROSOFT SILICONA -1.25;LCI-0004273;4;150;4;200102
4274;6274;LENTES DE CONTACTO HYDROSOFT SILICONA -1.50;LCI-0004274;4;150;4;200102
4275;6275;LENTES DE CONTACTO HYDROSOFT SILICONA -1.75;LCI-0004275;4;150;4;200102
4276;6276;LENTES DE CONTACTO HYDROSOFT SILICONA -2.00;LCI-0004276;4;150;4;200102
4277;6277;LENTES DE CONTACTO HYDROSOFT SILICONA -2.25;LCI-0004277;4;150;4;200102
4278;6278;LENTES DE CONTACTO HYDROSOFT SILICONA -2.50;LCI-0004278;4;150;4;200102
4279;6279;LENTES DE CONTACTO HYDROSOFT SILICONA -2.75;LCI-0004279;4;150;4;200102
4280;6280;LENTES DE CONTACTO HYDROSOFT SILICONA -3.00;LCI-0004280;4;150;4;200102
4281;6281;LENTES DE CONTACTO HYDROSOFT SILICONA -3.25;LCI-0004281;4;150;4;200102
4282;6282;LENTES DE CONTACTO HYDROSOFT SILICONA -3.50;LCI-0004282;4;150;4;200102
4283;6283;LENTES DE CONTACTO HYDROSOFT SILICONA -3.75;LCI-0004283;4;150;4;200102
4284;6284;LENTES DE CONTACTO HYDROSOFT SILICONA -4.00;LCI-0004284;4;150;4;200102
4285;6285;LENTES DE CONTACTO HYDROSOFT SILICONA -4.25;LCI-0004285;4;150;4;200102
4286;6286;LENTES DE CONTACTO HYDROSOFT SILICONA -4.50;LCI-0004286;4;150;4;200102
4287;6287;LENTES DE CONTACTO HYDROSOFT SILICONA -4.75;LCI-0004287;4;150;4;200102
4288;6288;LENTES DE CONTACTO HYDROSOFT SILICONA -5.00;LCI-0004288;4;150;4;200102
4289;6289;LENTES DE CONTACTO HYDROSOFT SILICONA -5.25;LCI-0004289;4;150;4;200102
4290;6290;LENTES DE CONTACTO HYDROSOFT SILICONA -5.50;LCI-0004290;4;150;4;200102
4291;6291;LENTES DE CONTACTO HYDROSOFT SILICONA -5.75;LCI-0004291;4;150;4;200102
4292;6292;LENTES DE CONTACTO HYDROSOFT SILICONA -6.00;LCI-0004292;4;150;4;200102
4293;6293;LENTES DE CONTACTO HYDROSOFT SILICONA -6.25;LCI-0004293;4;150;4;200102
4294;6294;LENTES DE CONTACTO HYDROSOFT SILICONA -6.50;LCI-0004294;4;150;4;200102
4295;6295;LENTES DE CONTACTO HYDROSOFT SILICONA -6.75;LCI-0004295;4;150;4;200102
4296;6296;LENTES DE CONTACTO HYDROSOFT SILICONA -7.00;LCI-0004296;4;150;4;200102
4297;6297;LENTES DE CONTACTO HYDROSOFT SILICONA -7.25;LCI-0004297;4;150;4;200102
4298;6298;LENTES DE CONTACTO HYDROSOFT SILICONA -7.50;LCI-0004298;4;150;4;200102
4299;6299;LENTES DE CONTACTO HYDROSOFT SILICONA -7.75;LCI-0004299;4;150;4;200102
4300;6300;LENTES DE CONTACTO HYDROSOFT SILICONA -8.00;LCI-0004300;4;150;4;200102
4301;6301;LENTES DE CONTACTO HYDROSOFT SILICONA -8.25;LCI-0004301;4;150;4;200102
4302;6302;LENTES DE CONTACTO HYDROSOFT SILICONA -8.50;LCI-0004302;4;150;4;200102
4303;6303;LENTES DE CONTACTO HYDROSOFT SILICONA -8.75;LCI-0004303;4;150;4;200102
