COD_AUTO;CODIGO;DESCRIPCION;REFERENCIA;TIPO INSUMO DET;TIPO INSUMO;UND NEGOCIOS;CENTRO COSTOS
1421;1494;LENTES INTRAOCULARES PRECIZON TORICO +16.00;LI-0001421;150;4;U04;200101
1422;1495;LENTES INTRAOCULARES PRECIZON TORICO +16.50;LI-0001422;150;4;U04;200101
1423;1496;LENTES INTRAOCULARES PRECIZON TORICO +17.00;LI-0001423;150;4;U04;200101
1424;1497;LENTES INTRAOCULARES PRECIZON TORICO +17.50;LI-0001424;150;4;U04;200101
1425;1498;LENTES INTRAOCULARES PRECIZON TORICO +18.00;LI-0001425;150;4;U04;200101
1426;1499;LENTES INTRAOCULARES PRECIZON TORICO +18.50;LI-0001426;150;4;U04;200101
1427;1500;LENTES INTRAOCULARES PRECIZON TORICO +19.00;LI-0001427;150;4;U04;200101
1428;1501;LENTES INTRAOCULARES PRECIZON TORICO +19.50;LI-0001428;150;4;U04;200101
1429;1502;LENTES INTRAOCULARES PRECIZON TORICO +20.00;LI-0001429;150;4;U04;200101
1430;1503;LENTES INTRAOCULARES PRECIZON TORICO +20.50;LI-0001430;150;4;U04;200101
1431;1504;LENTES INTRAOCULARES PRECIZON TORICO +21.00;LI-0001431;150;4;U04;200101
1432;1505;LENTES INTRAOCULARES PRECIZON TORICO +21.50;LI-0001432;150;4;U04;200101
1433;1506;LENTES INTRAOCULARES PRECIZON TORICO +22.00;LI-0001433;150;4;U04;200101
1434;1507;LENTES INTRAOCULARES PRECIZON TORICO +22.50;LI-0001434;150;4;U04;200101
1435;1508;LENTES INTRAOCULARES PRECIZON TORICO +23.00;LI-0001435;150;4;U04;200101
1436;1509;LENTES INTRAOCULARES PRECIZON TORICO +23.50;LI-0001436;150;4;U04;200101
1437;1510;LENTES INTRAOCULARES PRECIZON TORICO +24.00;LI-0001437;150;4;U04;200101
1438;1511;LENTES INTRAOCULARES PRECIZON TORICO +24.50;LI-0001438;150;4;U04;200101
1439;1512;LENTES INTRAOCULARES PRECIZON TORICO +25.00;LI-0001439;150;4;U04;200101
1440;1513;LENTES INTRAOCULARES PRECIZON TORICO +25.50;LI-0001440;150;4;U04;200101
1441;1514;LENTES INTRAOCULARES PRECIZON TORICO +26.00;LI-0001441;150;4;U04;200101
1442;1515;LENTES INTRAOCULARES PRECIZON TORICO +26.50;LI-0001442;150;4;U04;200101
1443;1516;LENTES INTRAOCULARES PRECIZON TORICO +27.00;LI-0001443;150;4;U04;200101
1444;1517;LENTES INTRAOCULARES PRECIZON TORICO +27.50;LI-0001444;150;4;U04;200101
1445;1518;LENTES INTRAOCULARES PRECIZON TORICO +28.00;LI-0001445;150;4;U04;200101
1446;1519;LENTES INTRAOCULARES PRECIZON TORICO +28.50;LI-0001446;150;4;U04;200101
1447;1520;LENTES INTRAOCULARES PRECIZON TORICO +29.00;LI-0001447;150;4;U04;200101
1448;1521;LENTES INTRAOCULARES PRECIZON TORICO +29.50;LI-0001448;150;4;U04;200101
1449;1522;LENTES INTRAOCULARES PRECIZON TORICO +30.00;LI-0001449;150;4;U04;200101
1450;1523;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +15.00;LI-0001450;150;4;U04;200101
1451;1524;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +15.50;LI-0001451;150;4;U04;200101
1452;1525;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +16.00;LI-0001452;150;4;U04;200101
1453;1526;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +16.50;LI-0001453;150;4;U04;200101
1454;1527;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +17.00;LI-0001454;150;4;U04;200101
1455;1528;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +17.50;LI-0001455;150;4;U04;200101
1456;1529;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +18.00;LI-0001456;150;4;U04;200101
1457;1530;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +18.50;LI-0001457;150;4;U04;200101
1458;1531;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +19.00;LI-0001458;150;4;U04;200101
1459;1532;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +19.50;LI-0001459;150;4;U04;200101
1460;1533;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +20.00;LI-0001460;150;4;U04;200101
1461;1534;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +20.50;LI-0001461;150;4;U04;200101
1462;1535;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +21.00;LI-0001462;150;4;U04;200101
1463;1536;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +21.50;LI-0001463;150;4;U04;200101
1464;1537;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +22.00;LI-0001464;150;4;U04;200101
1465;1538;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +22.50;LI-0001465;150;4;U04;200101
1466;1539;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +23.00;LI-0001466;150;4;U04;200101
1467;1540;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +23.50;LI-0001467;150;4;U04;200101
1468;1541;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +24.00;LI-0001468;150;4;U04;200101
1469;1542;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +24.50;LI-0001469;150;4;U04;200101
1470;1543;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +25.00;LI-0001470;150;4;U04;200101
1471;1544;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +25.50;LI-0001471;150;4;U04;200101
1472;1545;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +26.00;LI-0001472;150;4;U04;200101
1473;1546;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +26.50;LI-0001473;150;4;U04;200101
1474;1547;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +27.00;LI-0001474;150;4;U04;200101
1475;1548;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +27.50;LI-0001475;150;4;U04;200101
1476;1549;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +28.00;LI-0001476;150;4;U04;200101
1477;1550;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +28.50;LI-0001477;150;4;U04;200101
1478;1551;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +29.00;LI-0001478;150;4;U04;200101
1479;1552;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +29.50;LI-0001479;150;4;U04;200101
1480;1553;LENTES INTRAOCULARES FINE VISION TRIFOCAL ESFERICO +30.00;LI-0001480;150;4;U04;200101
1481;1554;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -1.00;LI-0001481;150;4;U04;200101
1482;1555;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -1.50;LI-0001482;150;4;U04;200101
1483;1556;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -2.00;LI-0001483;150;4;U04;200101
1484;1557;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -2.50;LI-0001484;150;4;U04;200101
1485;1558;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -3.00;LI-0001485;150;4;U04;200101
1486;1559;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -3.50;LI-0001486;150;4;U04;200101
1487;1560;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -4.00;LI-0001487;150;4;U04;200101
1488;1561;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -4.50;LI-0001488;150;4;U04;200101
1489;1562;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -5.00;LI-0001489;150;4;U04;200101
1490;1563;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -5.50;LI-0001490;150;4;U04;200101
1491;1564;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -6.00;LI-0001491;150;4;U04;200101
1492;1565;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -6.50;LI-0001492;150;4;U04;200101
1493;1566;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -7.00;LI-0001493;150;4;U04;200101
1494;1567;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -7.50;LI-0001494;150;4;U04;200101
1495;1568;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -8.00;LI-0001495;150;4;U04;200101
1496;1569;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -8.50;LI-0001496;150;4;U04;200101
1497;1570;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -9.00;LI-0001497;150;4;U04;200101
1498;1571;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -9.50;LI-0001498;150;4;U04;200101
1499;1572;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -10.00;LI-0001499;150;4;U04;200101
1500;1573;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -10.50;LI-0001500;150;4;U04;200101
1501;1574;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -11.00;LI-0001501;150;4;U04;200101
1502;1575;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -11.50;LI-0001502;150;4;U04;200101
1503;1576;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -12.00;LI-0001503;150;4;U04;200101
1504;1577;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -12.50;LI-0001504;150;4;U04;200101
1505;1578;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -13.00;LI-0001505;150;4;U04;200101
1506;1579;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -14.00;LI-0001506;150;4;U04;200101
1507;1580;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -14.50;LI-0001507;150;4;U04;200101
1508;1581;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -15.00;LI-0001508;150;4;U04;200101
1509;1582;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 204 -15.50;LI-0001509;150;4;U04;200101
1510;1583;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 206 -16.00;LI-0001510;150;4;U04;200101
1511;1584;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 206 -16.50;LI-0001511;150;4;U04;200101
1512;1585;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 206 -17.00;LI-0001512;150;4;U04;200101
1513;1586;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 206 -17.50;LI-0001513;150;4;U04;200101
1514;1587;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 206 -18.00;LI-0001514;150;4;U04;200101
1515;1588;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 206 -18.50;LI-0001515;150;4;U04;200101
1516;1589;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 206 -19.00;LI-0001516;150;4;U04;200101
1517;1590;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 206 -19.50;LI-0001517;150;4;U04;200101
1518;1591;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 206 -20.00;LI-0001518;150;4;U04;200101
1519;1592;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 206 -20.50;LI-0001519;150;4;U04;200101
1520;1593;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 206 -21.00;LI-0001520;150;4;U04;200101
1521;1594;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 206 -21.50;LI-0001521;150;4;U04;200101
1522;1595;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 206 -22.00;LI-0001522;150;4;U04;200101
1523;1596;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 206 -22.50;LI-0001523;150;4;U04;200101
1524;1597;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 206 -23.00;LI-0001524;150;4;U04;200101
1525;1598;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 206 -23.50;LI-0001525;150;4;U04;200101
1526;1599;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +1.00;LI-0001526;150;4;U04;200101
1527;1600;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +1.50;LI-0001527;150;4;U04;200101
1528;1601;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +2.00;LI-0001528;150;4;U04;200101
1529;1602;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +2.50;LI-0001529;150;4;U04;200101
1530;1603;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +3.00;LI-0001530;150;4;U04;200101
1531;1604;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +3.50;LI-0001531;150;4;U04;200101
1532;1605;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +4.00;LI-0001532;150;4;U04;200101
1533;1606;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +4.50;LI-0001533;150;4;U04;200101
1534;1607;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +5.00;LI-0001534;150;4;U04;200101
1535;1608;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +5.50;LI-0001535;150;4;U04;200101
1536;1609;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +6.00;LI-0001536;150;4;U04;200101
1537;1610;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +6.50;LI-0001537;150;4;U04;200101
1538;1611;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +7.00;LI-0001538;150;4;U04;200101
1539;1612;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +7.50;LI-0001539;150;4;U04;200101
1540;1613;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +8.00;LI-0001540;150;4;U04;200101
1541;1614;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +8.50;LI-0001541;150;4;U04;200101
1542;1615;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +9.00;LI-0001542;150;4;U04;200101
1543;1616;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +9.50;LI-0001543;150;4;U04;200101
1544;1617;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +10.00;LI-0001544;150;4;U04;200101
1545;1618;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +10.50;LI-0001545;150;4;U04;200101
1546;1619;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +11.00;LI-0001546;150;4;U04;200101
1547;1620;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +11.50;LI-0001547;150;4;U04;200101
1548;1621;LENTES INTRAOCULARES ARTISAN FAQUICO ESFERICO 203 +12.00;LI-0001548;150;4;U04;200101
1549;33;LENTES INTRAOCULARES ACRYFOLD;LI-0001549;150;4;U04;200101
1550;1622;LENTES INTRAOCULAR C770BD+10.00;LI-0001550;150;4;U04;200101
1551;1623;LENTES INTRAOCULAR C770BD+10.50;LI-0001551;150;4;U04;200101
1552;1624;LENTES INTRAOCULAR C770BD+11.00;LI-0001552;150;4;U04;200101
1553;1625;LENTES INTRAOCULAR C770BD+11.50;LI-0001553;150;4;U04;200101
1554;1626;LENTES INTRAOCULAR C770BD+12.00;LI-0001554;150;4;U04;200101
1555;1627;LENTES INTRAOCULAR C770BD+12.50;LI-0001555;150;4;U04;200101
1556;1628;LENTES INTRAOCULAR C770BD+13.00;LI-0001556;150;4;U04;200101
1557;1629;LENTES INTRAOCULAR C770BD+13.50;LI-0001557;150;4;U04;200101
1558;1630;LENTES INTRAOCULAR C770BD+14.00;LI-0001558;150;4;U04;200101
1559;1631;LENTES INTRAOCULAR C770BD+14.50;LI-0001559;150;4;U04;200101
1560;1632;LENTES INTRAOCULAR C770BD+15.00;LI-0001560;150;4;U04;200101
1561;1633;LENTES INTRAOCULAR C770BD+15.50;LI-0001561;150;4;U04;200101
1562;1634;LENTES INTRAOCULAR C770BD+16.00;LI-0001562;150;4;U04;200101
1563;1635;LENTES INTRAOCULAR C770BD+16.50;LI-0001563;150;4;U04;200101
1564;1636;LENTES INTRAOCULAR C770BD+17.00;LI-0001564;150;4;U04;200101
1565;1637;LENTES INTRAOCULAR C770BD+17.50;LI-0001565;150;4;U04;200101
1566;1638;LENTES INTRAOCULAR C770BD+18.00;LI-0001566;150;4;U04;200101
1567;1639;LENTES INTRAOCULAR C770BD+18.50;LI-0001567;150;4;U04;200101
1568;1640;LENTES INTRAOCULAR C770BD+19.00;LI-0001568;150;4;U04;200101
1569;1641;LENTES INTRAOCULAR C770BD+19.50;LI-0001569;150;4;U04;200101
1570;1642;LENTES INTRAOCULAR C770BD+20.00;LI-0001570;150;4;U04;200101
1571;1643;LENTES INTRAOCULAR C770BD+20.50;LI-0001571;150;4;U04;200101
1572;1644;LENTES INTRAOCULAR C770BD+21.00;LI-0001572;150;4;U04;200101
1573;1645;LENTES INTRAOCULAR C770BD+21.50;LI-0001573;150;4;U04;200101
1574;1646;LENTES INTRAOCULAR C770BD+22.00;LI-0001574;150;4;U04;200101
1575;1647;LENTES INTRAOCULAR C770BD+22.50;LI-0001575;150;4;U04;200101
1576;1648;LENTES INTRAOCULAR C770BD+23.00;LI-0001576;150;4;U04;200101
1577;1649;LENTES INTRAOCULAR C770BD+23.50;LI-0001577;150;4;U04;200101
1578;1650;LENTES INTRAOCULAR C770BD+24.00;LI-0001578;150;4;U04;200101
1579;1651;LENTES INTRAOCULAR C770BD+24.50;LI-0001579;150;4;U04;200101
1580;1652;LENTES INTRAOCULAR C770BD+25.00;LI-0001580;150;4;U04;200101
1581;1653;LENTES INTRAOCULAR C770BD+25.50;LI-0001581;150;4;U04;200101
1582;1654;LENTES INTRAOCULAR C770BD+26.00;LI-0001582;150;4;U04;200101
1583;1655;LENTES INTRAOCULAR C770BD+26.50;LI-0001583;150;4;U04;200101
1584;1656;LENTES INTRAOCULAR C770BD+27.00;LI-0001584;150;4;U04;200101
1585;1657;LENTES INTRAOCULAR C770BD+27.50;LI-0001585;150;4;U04;200101
1586;1658;LENTES INTRAOCULAR C770BD+28.00;LI-0001586;150;4;U04;200101
1587;1659;LENTES INTRAOCULAR C770BD+28.50;LI-0001587;150;4;U04;200101
1588;1660;LENTES INTRAOCULAR C770BD+29.00;LI-0001588;150;4;U04;200101
1589;1661;LENTES INTRAOCULAR C770BD+29.50;LI-0001589;150;4;U04;200101
1590;1662;LENTES INTRAOCULAR C770BD+30.00;LI-0001590;150;4;U04;200101
1591;1663;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +6.00;LI-0001591;150;4;U04;200101
1592;1664;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +6.50;LI-0001592;150;4;U04;200101
1593;1665;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +7.00;LI-0001593;150;4;U04;200101
1594;1666;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +7.50;LI-0001594;150;4;U04;200101
1595;1667;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +8.00;LI-0001595;150;4;U04;200101
1596;1668;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +8.50;LI-0001596;150;4;U04;200101
1597;1669;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +9.00;LI-0001597;150;4;U04;200101
1598;1670;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +9.50;LI-0001598;150;4;U04;200101
1599;1671;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +10.00;LI-0001599;150;4;U04;200101
1600;1672;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +10.50;LI-0001600;150;4;U04;200101
1601;1673;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +11.00;LI-0001601;150;4;U04;200101
1602;1674;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +11.50;LI-0001602;150;4;U04;200101
1603;1675;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +12.00;LI-0001603;150;4;U04;200101
1604;1676;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +12.50;LI-0001604;150;4;U04;200101
1605;1677;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +13.00;LI-0001605;150;4;U04;200101
1606;1678;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +13.50;LI-0001606;150;4;U04;200101
1607;1679;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +14.00;LI-0001607;150;4;U04;200101
1608;1680;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +14.50;LI-0001608;150;4;U04;200101
1609;1681;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +15.00;LI-0001609;150;4;U04;200101
1610;1682;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +15.50;LI-0001610;150;4;U04;200101
1611;1683;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +16.00;LI-0001611;150;4;U04;200101
1612;1684;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +16.50;LI-0001612;150;4;U04;200101
1613;1685;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +17.00;LI-0001613;150;4;U04;200101
1614;1686;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +17.50;LI-0001614;150;4;U04;200101
1615;1687;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +18.00;LI-0001615;150;4;U04;200101
1616;1688;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +18.50;LI-0001616;150;4;U04;200101
1617;1689;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +19.00;LI-0001617;150;4;U04;200101
1618;1690;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +19.50;LI-0001618;150;4;U04;200101
1619;1691;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +20.00;LI-0001619;150;4;U04;200101
1620;1692;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +20.50;LI-0001620;150;4;U04;200101
1621;1693;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +21.00;LI-0001621;150;4;U04;200101
1622;1694;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +21.50;LI-0001622;150;4;U04;200101
1623;1695;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +22.00;LI-0001623;150;4;U04;200101
1624;1696;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +22.50;LI-0001624;150;4;U04;200101
1625;1697;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +23.00;LI-0001625;150;4;U04;200101
1626;1698;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +23.50;LI-0001626;150;4;U04;200101
1627;1699;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +24.00;LI-0001627;150;4;U04;200101
1628;1700;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +24.50;LI-0001628;150;4;U04;200101
1629;1701;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +25.00;LI-0001629;150;4;U04;200101
1630;1702;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +25.50;LI-0001630;150;4;U04;200101
1631;1703;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +26.00;LI-0001631;150;4;U04;200101
1632;1704;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +26.50;LI-0001632;150;4;U04;200101
1633;1705;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +27.00;LI-0001633;150;4;U04;200101
1634;1706;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +27.50;LI-0001634;150;4;U04;200101
1635;1707;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +28.00;LI-0001635;150;4;U04;200101
1636;1708;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +28.50;LI-0001636;150;4;U04;200101
1637;1709;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +29.00;LI-0001637;150;4;U04;200101
1638;1710;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +29.50;LI-0001638;150;4;U04;200101
1639;1711;LENTES INTRAOCULARES PANOPTIX TORICO TFNT20 +30.00;LI-0001639;150;4;U04;200101
1640;1712;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +6.00;LI-0001640;150;4;U04;200101
1641;1713;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +6.50;LI-0001641;150;4;U04;200101
1642;1714;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +7.00;LI-0001642;150;4;U04;200101
1643;1715;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +7.50;LI-0001643;150;4;U04;200101
1644;1716;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +8.00;LI-0001644;150;4;U04;200101
1645;1717;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +8.50;LI-0001645;150;4;U04;200101
1646;1718;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +9.00;LI-0001646;150;4;U04;200101
1647;1719;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +9.50;LI-0001647;150;4;U04;200101
1648;1720;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +10.00;LI-0001648;150;4;U04;200101
1649;1721;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +10.50;LI-0001649;150;4;U04;200101
1650;1722;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +11.00;LI-0001650;150;4;U04;200101
1651;1723;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +11.50;LI-0001651;150;4;U04;200101
1652;1724;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +12.00;LI-0001652;150;4;U04;200101
1653;1725;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +12.50;LI-0001653;150;4;U04;200101
1654;1726;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +13.00;LI-0001654;150;4;U04;200101
1655;1727;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +13.50;LI-0001655;150;4;U04;200101
1656;1728;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +14.00;LI-0001656;150;4;U04;200101
1657;1729;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +14.50;LI-0001657;150;4;U04;200101
1658;1730;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +15.00;LI-0001658;150;4;U04;200101
1659;1731;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +15.50;LI-0001659;150;4;U04;200101
1660;1732;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +16.00;LI-0001660;150;4;U04;200101
1661;1733;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +16.50;LI-0001661;150;4;U04;200101
1662;1734;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +17.00;LI-0001662;150;4;U04;200101
1663;1735;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +17.50;LI-0001663;150;4;U04;200101
1664;1736;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +18.00;LI-0001664;150;4;U04;200101
1665;1737;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +18.50;LI-0001665;150;4;U04;200101
1666;1738;LENTES INTRAOCULARES PANOPTIX TORICO TFNT30 +19.00;LI-0001666;150;4;U04;200101
